index,rating
index_366,5
index_367,3
index_368,5
index_369,5
index_370,2
index_371,1
index_372,4
index_373,5
index_374,1
index_375,5
index_376,4
index_377,4
index_378,5
index_379,1
index_380,4
index_381,1
index_382,4
index_383,4
index_384,5
index_385,4
index_386,5
index_387,3
index_388,3
index_389,5
index_390,5
index_391,4
index_392,5
index_393,5
index_394,4
index_395,1
index_396,5
index_397,4
index_398,3
index_399,5
index_400,4
index_401,4
index_402,2
index_403,1
index_404,5
index_405,2
index_406,5
index_407,2
index_408,2
index_409,5
index_410,2
index_411,4
index_412,4
index_413,3
index_414,4
index_415,3
index_416,4
index_417,2
index_418,5
index_419,5
index_420,3
index_421,4
index_422,5
index_423,5
index_424,4
index_425,5
index_426,4
index_427,5
index_428,1
index_429,2
index_430,5
index_431,4
index_432,5
index_433,5
index_434,4
index_435,4
index_436,1
index_437,3
index_438,2
index_439,5
index_440,3
index_441,5
index_442,5
index_443,4
index_444,1
index_445,4
index_446,3
index_447,3
index_448,4
index_449,4
index_450,4
index_451,3
index_452,4
index_453,5
index_454,5
index_455,5
index_456,5
index_457,4
index_458,4
index_459,4
index_460,5
index_461,5
index_462,4
index_463,3
index_464,4
index_465,4
index_466,4
index_467,3
index_468,4
index_469,5
index_470,4
index_471,4
index_472,2
index_473,4
index_474,4
index_475,5
index_476,1
index_477,5
index_478,5
index_479,1
index_480,2
index_481,5
index_482,4
index_483,5
index_484,3
index_485,5
index_486,1
index_487,4
index_488,4
index_489,4
index_490,4
index_491,5
index_492,3
index_493,1
index_494,1
index_495,2
index_496,2
index_497,5
index_498,2
index_499,3
index_500,1
index_501,4
index_502,4
index_503,4
index_504,4
index_505,4
index_506,2
index_507,5
index_508,5
index_509,5
index_510,2
index_511,5
index_512,5
index_513,4
index_514,4
index_515,1
index_516,2
index_517,4
index_518,4
index_519,2
index_520,5
index_521,3
index_522,5
index_523,3
index_524,2
index_525,3
index_526,4
index_527,3
index_528,4
index_529,4
index_530,3
index_531,1
index_532,2
index_533,3
index_534,4
index_535,5
index_536,4
index_537,2
index_538,5
index_539,5
index_540,5
index_541,5
index_542,5
index_543,5
index_544,3
index_545,5
index_546,4
index_547,5
index_548,5
index_549,5
index_550,4
index_551,4
index_552,3
index_553,2
index_554,1
index_555,3
index_556,2
index_557,2
index_558,2
index_559,4
index_560,5
index_561,3
index_562,5
index_563,5
index_564,2
index_565,2
index_566,4
index_567,5
index_568,5
index_569,5
index_570,3
index_571,5
index_572,2
index_573,5
index_574,1
index_575,5
index_576,3
index_577,4
index_578,5
index_579,2
index_580,4
index_581,1
index_582,4
index_583,2
index_584,3
index_585,2
index_586,4
index_587,4
index_588,5
index_589,4
index_590,4
index_591,4
index_592,3
index_593,4
index_594,4
index_595,1
index_596,5
index_597,5
index_598,3
index_599,2
index_600,3
index_601,4
index_602,4
index_603,4
index_604,4
index_605,4
index_606,4
index_607,5
index_608,4
index_609,4
index_610,4
index_611,5
index_612,4
index_613,3
index_614,5
index_615,3
index_616,4
index_617,5
index_618,1
index_619,5
index_620,5
index_621,1
index_622,5
index_623,4
index_624,5
index_625,5
index_626,4
index_627,4
index_628,2
index_629,4
index_630,4
index_631,5
index_632,4
index_633,5
index_634,2
index_635,3
index_636,5
index_637,1
index_638,4
index_639,4
index_640,3
index_641,5
index_642,4
index_643,5
index_644,4
index_645,4
index_646,2
index_647,2
index_648,5
index_649,5
index_650,5
index_651,4
index_652,5
index_653,4
index_654,2
index_655,2
index_656,4
index_657,5
index_658,4
index_659,5
index_660,4
index_661,3
index_662,4
index_663,5
index_664,3
index_665,3
index_666,2
index_667,2
index_668,2
index_669,5
index_670,4
index_671,2
index_672,5
index_673,5
index_674,5
index_675,5
index_676,5
index_677,1
index_678,4
index_679,4
index_680,1
index_681,2
index_682,4
index_683,2
index_684,2
index_685,3
index_686,5
index_687,3
index_688,2
index_689,3
index_690,4
index_691,5
index_692,5
index_693,2
index_694,5
index_695,5
index_696,2
index_697,2
index_698,4
index_699,2
index_700,1
index_701,2
index_702,5
index_703,4
index_704,4
index_705,1
index_706,3
index_707,4
index_708,4
index_709,5
index_710,3
index_711,3
index_712,2
index_713,4
index_714,3
index_715,4
index_716,4
index_717,4
index_718,4
index_719,3
index_720,2
index_721,5
index_722,3
index_723,3
index_724,1
index_725,4
index_726,4
index_727,2
index_728,4
index_729,3
index_730,4
index_731,5
index_732,4
index_733,1
index_734,5
index_735,1
index_736,4
index_737,3
index_738,5
index_739,3
index_740,5
index_741,4
index_742,4
index_743,3
index_744,3
index_745,4
index_746,1
index_747,2
index_748,5
index_749,2
index_750,5
index_751,5
index_752,5
index_753,1
index_754,3
index_755,4
index_756,5
index_757,5
index_758,5
index_759,5
index_760,1
index_761,5
index_762,4
index_763,5
index_764,4
index_765,5
index_766,5
index_767,5
index_768,2
index_769,5
index_770,5
index_771,4
index_772,5
index_773,5
index_774,4
index_775,4
index_776,1
index_777,5
index_778,4
index_779,5
index_780,2
index_781,2
index_782,4
index_783,1
index_784,5
index_785,5
index_786,4
index_787,5
index_788,5
index_789,1
index_790,4
index_791,5
index_792,5
index_793,2
index_794,4
index_795,4
index_796,5
index_797,5
index_798,5
index_799,5
index_800,5
index_801,2
index_802,5
index_803,2
index_804,5
index_805,3
index_806,4
index_807,5
index_808,4
index_809,1
index_810,5
index_811,5
index_812,3
index_813,5
index_814,4
index_815,5
index_816,4
index_817,3
index_818,3
index_819,5
index_820,4
index_821,4
index_822,5
index_823,5
index_824,5
index_825,2
index_826,1
index_827,5
index_828,2
index_829,4
index_830,5
index_831,4
index_832,5
index_833,4
index_834,2
index_835,5
index_836,3
index_837,5
index_838,3
index_839,1
index_840,4
index_841,1
index_842,5
index_843,4
index_844,5
index_845,3
index_846,3
index_847,2
index_848,3
index_849,4
index_850,5
index_851,3
index_852,5
index_853,5
index_854,5
index_855,4
index_856,4
index_857,4
index_858,5
index_859,4
index_860,4
index_861,5
index_862,4
index_863,5
index_864,5
index_865,5
index_866,5
index_867,4
index_868,4
index_869,5
index_870,5
index_871,3
index_872,1
index_873,4
index_874,5
index_875,2
index_876,5
index_877,3
index_878,2
index_879,5
index_880,1
index_881,4
index_882,3
index_883,3
index_884,5
index_885,1
index_886,5
index_887,3
index_888,5
index_889,4
index_890,5
index_891,5
index_892,5
index_893,3
index_894,5
index_895,5
index_896,4
index_897,2
index_898,4
index_899,4
index_900,4
index_901,4
index_902,1
index_903,5
index_904,4
index_905,4
index_906,2
index_907,1
index_908,4
index_909,5
index_910,4
index_911,4
index_912,2
index_913,1
index_914,3
index_915,5
index_916,3
index_917,4
index_918,4
index_919,5
index_920,3
index_921,4
index_922,1
index_923,1
index_924,1
index_925,4
index_926,4
index_927,4
index_928,3
index_929,5
index_930,5
index_931,2
index_932,4
index_933,1
index_934,5
index_935,5
index_936,1
index_937,5
index_938,3
index_939,4
index_940,4
index_941,4
index_942,4
index_943,4
index_944,5
index_945,5
index_946,5
index_947,5
index_948,2
index_949,4
index_950,2
index_951,3
index_952,3
index_953,2
index_954,4
index_955,5
index_956,5
index_957,1
index_958,5
index_959,5
index_960,2
index_961,5
index_962,3
index_963,5
index_964,5
index_965,5
index_966,2
index_967,5
index_968,5
index_969,4
index_970,4
index_971,2
index_972,4
index_973,3
index_974,4
index_975,5
index_976,5
index_977,2
index_978,3
index_979,2
index_980,2
index_981,4
index_982,5
index_983,3
index_984,4
index_985,5
index_986,5
index_987,3
index_988,2
index_989,4
index_990,2
index_991,2
index_992,2
index_993,2
index_994,3
index_995,5
index_996,3
index_997,4
index_998,2
index_999,5
index_1000,4
index_1001,5
index_1002,5
index_1003,3
index_1004,5
index_1005,2
index_1006,4
index_1007,4
index_1008,2
index_1009,2
index_1010,5
index_1011,4
index_1012,5
index_1013,5
index_1014,3
index_1015,4
index_1016,5
index_1017,5
index_1018,2
index_1019,3
index_1020,5
index_1021,3
index_1022,2
index_1023,5
index_1024,5
index_1025,5
index_1026,2
index_1027,5
index_1028,4
index_1029,5
index_1030,3
index_1031,2
index_1032,5
index_1033,5
index_1034,3
index_1035,5
index_1036,4
index_1037,3
index_1038,5
index_1039,3
index_1040,4
index_1041,1
index_1042,3
index_1043,1
index_1044,5
index_1045,4
index_1046,5
index_1047,4
index_1048,4
index_1049,5
index_1050,5
index_1051,5
index_1052,2
index_1053,4
index_1054,4
index_1055,1
index_1056,2
index_1057,2
index_1058,1
index_1059,5
index_1060,5
index_1061,5
index_1062,4
index_1063,4
index_1064,5
index_1065,5
index_1066,3
index_1067,3
index_1068,3
index_1069,3
index_1070,5
index_1071,4
index_1072,5
index_1073,4
index_1074,5
index_1075,5
index_1076,4
index_1077,5
index_1078,4
index_1079,3
index_1080,5
index_1081,4
index_1082,5
index_1083,5
index_1084,3
index_1085,3
index_1086,5
index_1087,5
index_1088,4
index_1089,4
index_1090,5
index_1091,5
index_1092,4
index_1093,4
index_1094,2
index_1095,3
index_1096,5
index_1097,5
index_1098,4
index_1099,5
index_1100,5
index_1101,2
index_1102,4
index_1103,5
index_1104,2
index_1105,1
index_1106,5
index_1107,2
index_1108,2
index_1109,4
index_1110,5
index_1111,2
index_1112,4
index_1113,4
index_1114,1
index_1115,2
index_1116,5
index_1117,2
index_1118,5
index_1119,4
index_1120,5
index_1121,5
index_1122,2
index_1123,4
index_1124,1
index_1125,1
index_1126,4
index_1127,5
index_1128,4
index_1129,5
index_1130,1
index_1131,5
index_1132,5
index_1133,4
index_1134,5
index_1135,5
index_1136,5
index_1137,2
index_1138,4
index_1139,2
index_1140,5
index_1141,5
index_1142,5
index_1143,4
index_1144,4
index_1145,4
index_1146,4
index_1147,2
index_1148,4
index_1149,5
index_1150,5
index_1151,2
index_1152,5
index_1153,2
index_1154,5
index_1155,4
index_1156,3
index_1157,1
index_1158,3
index_1159,5
index_1160,5
index_1161,4
index_1162,4
index_1163,5
index_1164,1
index_1165,5
index_1166,5
index_1167,4
index_1168,4
index_1169,2
index_1170,5
index_1171,4
index_1172,4
index_1173,4
index_1174,5
index_1175,4
index_1176,5
index_1177,4
index_1178,5
index_1179,3
index_1180,5
index_1181,4
index_1182,5
index_1183,5
index_1184,5
index_1185,5
index_1186,4
index_1187,1
index_1188,4
index_1189,4
index_1190,5
index_1191,2
index_1192,4
index_1193,5
index_1194,5
index_1195,5
index_1196,5
index_1197,4
index_1198,4
index_1199,1
index_1200,3
index_1201,5
index_1202,1
index_1203,2
index_1204,2
index_1205,5
index_1206,5
index_1207,4
index_1208,3
index_1209,4
index_1210,2
index_1211,3
index_1212,5
index_1213,4
index_1214,4
index_1215,4
index_1216,4
index_1217,2
index_1218,4
index_1219,4
index_1220,5
index_1221,1
index_1222,5
index_1223,1
index_1224,4
index_1225,2
index_1226,4
index_1227,5
index_1228,4
index_1229,5
index_1230,5
index_1231,4
index_1232,4
index_1233,1
index_1234,5
index_1235,4
index_1236,4
index_1237,3
index_1238,4
index_1239,4
index_1240,4
index_1241,1
index_1242,5
index_1243,1
index_1244,4
index_1245,4
index_1246,5
index_1247,1
index_1248,2
index_1249,2
index_1250,5
index_1251,2
index_1252,4
index_1253,2
index_1254,3
index_1255,5
index_1256,5
index_1257,2
index_1258,2
index_1259,5
index_1260,3
index_1261,2
index_1262,4
index_1263,5
index_1264,4
index_1265,5
index_1266,5
index_1267,4
index_1268,4
index_1269,5
index_1270,1
index_1271,5
index_1272,5
index_1273,3
index_1274,4
index_1275,5
index_1276,4
index_1277,1
index_1278,4
index_1279,3
index_1280,3
index_1281,2
index_1282,4
index_1283,3
index_1284,5
index_1285,5
index_1286,4
index_1287,4
index_1288,4
index_1289,3
index_1290,4
index_1291,2
index_1292,3
index_1293,5
index_1294,4
index_1295,3
index_1296,2
index_1297,5
index_1298,4
index_1299,4
index_1300,2
index_1301,3
index_1302,5
index_1303,4
index_1304,4
index_1305,4
index_1306,5
index_1307,5
index_1308,4
index_1309,2
index_1310,5
index_1311,5
index_1312,5
index_1313,5
index_1314,4
index_1315,3
index_1316,3
index_1317,5
index_1318,2
index_1319,4
index_1320,2
index_1321,5
index_1322,4
index_1323,4
index_1324,5
index_1325,4
index_1326,4
index_1327,2
index_1328,5
index_1329,3
index_1330,4
index_1331,5
index_1332,5
index_1333,4
index_1334,2
index_1335,4
index_1336,2
index_1337,5
index_1338,5
index_1339,5
index_1340,4
index_1341,4
index_1342,5
index_1343,5
index_1344,5
index_1345,4
index_1346,1
index_1347,5
index_1348,4
index_1349,4
index_1350,3
index_1351,5
index_1352,3
index_1353,5
index_1354,4
index_1355,2
index_1356,5
index_1357,3
index_1358,4
index_1359,5
index_1360,3
index_1361,4
index_1362,1
index_1363,5
index_1364,4
index_1365,2
index_1366,5
index_1367,2
index_1368,4
index_1369,5
index_1370,2
index_1371,1
index_1372,2
index_1373,4
index_1374,2
index_1375,1
index_1376,5
index_1377,3
index_1378,5
index_1379,5
index_1380,3
index_1381,3
index_1382,4
index_1383,2
index_1384,3
index_1385,5
index_1386,4
index_1387,5
index_1388,5
index_1389,3
index_1390,5
index_1391,4
index_1392,4
index_1393,1
index_1394,4
index_1395,5
index_1396,3
index_1397,5
index_1398,5
index_1399,3
index_1400,3
index_1401,3
index_1402,5
index_1403,1
index_1404,2
index_1405,5
index_1406,4
index_1407,3
index_1408,5
index_1409,5
index_1410,2
index_1411,5
index_1412,3
index_1413,1
index_1414,3
index_1415,1
index_1416,2
index_1417,5
index_1418,4
index_1419,5
index_1420,4
index_1421,4
index_1422,5
index_1423,3
index_1424,1
index_1425,4
index_1426,4
index_1427,5
index_1428,3
index_1429,5
index_1430,4
index_1431,4
index_1432,5
index_1433,5
index_1434,5
index_1435,5
index_1436,4
index_1437,5
index_1438,3
index_1439,5
index_1440,2
index_1441,3
index_1442,4
index_1443,5
index_1444,5
index_1445,4
index_1446,4
index_1447,3
index_1448,5
index_1449,1
index_1450,4
index_1451,4
index_1452,5
index_1453,3
index_1454,3
index_1455,5
index_1456,5
index_1457,4
index_1458,5
index_1459,4
index_1460,5
index_1461,5
index_1462,3
index_1463,4
index_1464,2
index_1465,3
index_1466,4
index_1467,5
index_1468,5
index_1469,4
index_1470,5
index_1471,2
index_1472,4
index_1473,2
index_1474,2
index_1475,4
index_1476,5
index_1477,4
index_1478,2
index_1479,4
index_1480,5
index_1481,2
index_1482,5
index_1483,5
index_1484,5
index_1485,2
index_1486,4
index_1487,2
index_1488,4
index_1489,4
index_1490,2
index_1491,4
index_1492,1
index_1493,3
index_1494,4
index_1495,4
index_1496,4
index_1497,5
index_1498,5
index_1499,3
index_1500,2
index_1501,3
index_1502,4
index_1503,4
index_1504,5
index_1505,4
index_1506,5
index_1507,4
index_1508,4
index_1509,4
index_1510,4
index_1511,3
index_1512,5
index_1513,3
index_1514,5
index_1515,2
index_1516,4
index_1517,2
index_1518,5
index_1519,4
index_1520,4
index_1521,2
index_1522,5
index_1523,1
index_1524,5
index_1525,3
index_1526,1
index_1527,4
index_1528,4
index_1529,5
index_1530,5
index_1531,5
index_1532,4
index_1533,4
index_1534,5
index_1535,4
index_1536,5
index_1537,2
index_1538,5
index_1539,3
index_1540,3
index_1541,1
index_1542,5
index_1543,4
index_1544,5
index_1545,4
index_1546,4
index_1547,4
index_1548,5
index_1549,4
index_1550,5
index_1551,5
index_1552,5
index_1553,5
index_1554,5
index_1555,5
index_1556,3
index_1557,4
index_1558,2
index_1559,3
index_1560,3
index_1561,5
index_1562,3
index_1563,5
index_1564,4
index_1565,3
index_1566,2
index_1567,2
index_1568,4
index_1569,5
index_1570,2
index_1571,5
index_1572,4
index_1573,5
index_1574,4
index_1575,2
index_1576,5
index_1577,4
index_1578,4
index_1579,5
index_1580,5
index_1581,3
index_1582,5
index_1583,4
index_1584,4
index_1585,4
index_1586,2
index_1587,5
index_1588,4
index_1589,2
index_1590,4
index_1591,5
index_1592,4
index_1593,5
index_1594,1
index_1595,3
index_1596,5
index_1597,1
index_1598,4
index_1599,4
index_1600,3
index_1601,1
index_1602,4
index_1603,4
index_1604,5
index_1605,1
index_1606,2
index_1607,2
index_1608,5
index_1609,1
index_1610,2
index_1611,5
index_1612,3
index_1613,5
index_1614,2
index_1615,5
index_1616,4
index_1617,5
index_1618,5
index_1619,5
index_1620,4
index_1621,5
index_1622,5
index_1623,3
index_1624,3
index_1625,5
index_1626,5
index_1627,1
index_1628,5
index_1629,5
index_1630,2
index_1631,4
index_1632,5
index_1633,3
index_1634,4
index_1635,3
index_1636,4
index_1637,2
index_1638,5
index_1639,4
index_1640,3
index_1641,5
index_1642,3
index_1643,5
index_1644,4
index_1645,2
index_1646,4
index_1647,3
index_1648,3
index_1649,4
index_1650,5
index_1651,5
index_1652,2
index_1653,5
index_1654,4
index_1655,2
index_1656,1
index_1657,5
index_1658,5
index_1659,3
index_1660,3
index_1661,4
index_1662,3
index_1663,5
index_1664,3
index_1665,3
index_1666,5
index_1667,5
index_1668,5
index_1669,5
index_1670,3
index_1671,5
index_1672,4
index_1673,3
index_1674,4
index_1675,4
index_1676,5
index_1677,5
index_1678,2
index_1679,5
index_1680,5
index_1681,4
index_1682,4
index_1683,5
index_1684,3
index_1685,5
index_1686,5
index_1687,5
index_1688,5
index_1689,3
index_1690,3
index_1691,5
index_1692,5
index_1693,5
index_1694,3
index_1695,5
index_1696,5
index_1697,5
index_1698,1
index_1699,1
index_1700,5
index_1701,4
index_1702,5
index_1703,2
index_1704,2
index_1705,3
index_1706,5
index_1707,4
index_1708,5
index_1709,1
index_1710,4
index_1711,5
index_1712,3
index_1713,3
index_1714,5
index_1715,2
index_1716,4
index_1717,2
index_1718,5
index_1719,3
index_1720,4
index_1721,5
index_1722,4
index_1723,4
index_1724,5
index_1725,5
index_1726,5
index_1727,5
index_1728,4
index_1729,1
index_1730,5
index_1731,3
index_1732,5
index_1733,1
index_1734,2
index_1735,5
index_1736,2
index_1737,5
index_1738,5
index_1739,3
index_1740,4
index_1741,2
index_1742,5
index_1743,4
index_1744,3
index_1745,5
index_1746,2
index_1747,4
index_1748,2
index_1749,4
index_1750,5
index_1751,2
index_1752,5
index_1753,5
index_1754,5
index_1755,5
index_1756,5
index_1757,4
index_1758,4
index_1759,4
index_1760,5
index_1761,5
index_1762,3
index_1763,2
index_1764,5
index_1765,4
index_1766,3
index_1767,5
index_1768,3
index_1769,2
index_1770,2
index_1771,5
index_1772,4
index_1773,2
index_1774,5
index_1775,5
index_1776,4
index_1777,4
index_1778,3
index_1779,5
index_1780,5
index_1781,1
index_1782,4
index_1783,4
index_1784,2
index_1785,2
index_1786,5
index_1787,5
index_1788,3
index_1789,5
index_1790,5
index_1791,4
index_1792,5
index_1793,3
index_1794,3
index_1795,4
index_1796,3
index_1797,4
index_1798,4
index_1799,5
index_1800,3
index_1801,5
index_1802,4
index_1803,2
index_1804,5
index_1805,4
index_1806,5
index_1807,3
index_1808,3
index_1809,4
index_1810,1
index_1811,3
index_1812,2
index_1813,4
index_1814,4
index_1815,1
index_1816,5
index_1817,1
index_1818,4
index_1819,5
index_1820,3
index_1821,1
index_1822,5
index_1823,2
index_1824,4
index_1825,5
index_1826,4
index_1827,5
index_1828,2
index_1829,3
index_1830,2
index_1831,2
index_1832,2
index_1833,5
index_1834,2
index_1835,3
index_1836,3
index_1837,3
index_1838,2
index_1839,4
index_1840,2
index_1841,2
index_1842,5
index_1843,2
index_1844,4
index_1845,4
index_1846,5
index_1847,2
index_1848,5
index_1849,5
index_1850,3
index_1851,2
index_1852,1
index_1853,5
index_1854,5
index_1855,4
index_1856,4
index_1857,3
index_1858,4
index_1859,5
index_1860,4
index_1861,1
index_1862,1
index_1863,5
index_1864,4
index_1865,5
index_1866,4
index_1867,2
index_1868,2
index_1869,1
index_1870,5
index_1871,5
index_1872,5
index_1873,4
index_1874,4
index_1875,4
index_1876,5
index_1877,2
index_1878,4
index_1879,5
index_1880,1
index_1881,5
index_1882,2
index_1883,4
index_1884,4
index_1885,3
index_1886,4
index_1887,1
index_1888,4
index_1889,2
index_1890,1
index_1891,1
index_1892,2
index_1893,1
index_1894,4
index_1895,2
index_1896,5
index_1897,5
index_1898,2
index_1899,5
index_1900,5
index_1901,3
index_1902,5
index_1903,4
index_1904,3
index_1905,4
index_1906,4
index_1907,4
index_1908,4
index_1909,4
index_1910,4
index_1911,4
index_1912,3
index_1913,4
index_1914,3
index_1915,5
index_1916,5
index_1917,5
index_1918,5
index_1919,1
index_1920,5
index_1921,5
index_1922,4
index_1923,4
index_1924,4
index_1925,2
index_1926,1
index_1927,5
index_1928,5
index_1929,1
index_1930,5
index_1931,2
index_1932,5
index_1933,5
index_1934,4
index_1935,2
index_1936,2
index_1937,4
index_1938,4
index_1939,3
index_1940,5
index_1941,2
index_1942,2
index_1943,5
index_1944,5
index_1945,5
index_1946,3
index_1947,2
index_1948,4
index_1949,4
index_1950,3
index_1951,5
index_1952,4
index_1953,5
index_1954,5
index_1955,5
index_1956,4
index_1957,4
index_1958,5
index_1959,3
index_1960,4
index_1961,4
index_1962,3
index_1963,5
index_1964,5
index_1965,5
index_1966,1
index_1967,4
index_1968,1
index_1969,5
index_1970,2
index_1971,2
index_1972,4
index_1973,5
index_1974,5
index_1975,4
index_1976,4
index_1977,2
index_1978,4
index_1979,5
index_1980,2
index_1981,4
index_1982,3
index_1983,2
index_1984,4
index_1985,1
index_1986,4
index_1987,2
index_1988,3
index_1989,4
index_1990,2
index_1991,3
index_1992,4
index_1993,5
index_1994,3
index_1995,3
index_1996,5
index_1997,5
index_1998,4
index_1999,1
index_2000,5
index_2001,4
index_2002,5
index_2003,4
index_2004,2
index_2005,4
index_2006,1
index_2007,2
index_2008,5
index_2009,1
index_2010,1
index_2011,4
index_2012,5
index_2013,5
index_2014,3
index_2015,5
index_2016,5
index_2017,3
index_2018,4
index_2019,5
index_2020,1
index_2021,2
index_2022,1
index_2023,5
index_2024,4
index_2025,5
index_2026,4
index_2027,5
index_2028,3
index_2029,3
index_2030,5
index_2031,5
index_2032,5
index_2033,4
index_2034,2
index_2035,5
index_2036,4
index_2037,5
index_2038,5
index_2039,5
index_2040,4
index_2041,4
index_2042,5
index_2043,3
index_2044,5
index_2045,5
index_2046,5
index_2047,3
index_2048,1
index_2049,5
index_2050,5
index_2051,4
index_2052,5
index_2053,5
index_2054,4
index_2055,3
index_2056,4
index_2057,2
index_2058,4
index_2059,5
index_2060,5
index_2061,4
index_2062,5
index_2063,4
index_2064,5
index_2065,5
index_2066,4
index_2067,3
index_2068,4
index_2069,5
index_2070,2
index_2071,3
index_2072,5
index_2073,5
index_2074,5
index_2075,5
index_2076,4
index_2077,4
index_2078,4
index_2079,5
index_2080,5
index_2081,2
index_2082,1
index_2083,3
index_2084,4
index_2085,3
index_2086,3
index_2087,5
index_2088,5
index_2089,2
index_2090,5
index_2091,3
index_2092,4
index_2093,4
index_2094,5
index_2095,5
index_2096,1
index_2097,2
index_2098,5
index_2099,3
index_2100,3
index_2101,2
index_2102,2
index_2103,2
index_2104,5
index_2105,2
index_2106,1
index_2107,5
index_2108,5
index_2109,3
index_2110,5
index_2111,4
index_2112,3
index_2113,3
index_2114,5
index_2115,5
index_2116,3
index_2117,4
index_2118,5
index_2119,2
index_2120,5
index_2121,4
index_2122,2
index_2123,2
index_2124,5
index_2125,4
index_2126,5
index_2127,3
index_2128,4
index_2129,4
index_2130,5
index_2131,4
index_2132,1
index_2133,4
index_2134,3
index_2135,4
index_2136,1
index_2137,4
index_2138,5
index_2139,5
index_2140,4
